transaction_amount_usd,usd_eth,historic_usd_val,transaction_count_total,transaction_count_sent,eth_fee_spent,token_transfers,outbound_transfers,inbound_transfers,unique_address_recv,unique_address_sent,token_contracts_count,unique_outgoing_address,ether_sent_out,ether_recv_in
576161226.4320687,1026.19,341209063.84000003,64078,41847,116.416270412,17495,13785,3710,3016,12521,280,27390,279239.54212753,282217.13395786233
471951753.6491064,917.47,781530478.09,67098,36214,103.99564996,17862,13743,4119,3192,12215,270,21996,255087.49942896998,259318.15268947138
313939082.8569668,970.87,798168922.33,45163,29076,85.20165147500003,14565,11568,2997,2302,10836,262,17150,176494.15357359,146864.3628672999
222958324.89437538,827.59,665414293.29,35918,23662,72.85614150500001,13495,10206,3289,2796,9593,287,13259,143706.2476856,125700.49344754001
337766394.3359968,695.08,541566802.1099999,50751,30330,87.56176163,15041,11433,3608,2961,10212,267,18475,255373.38872294998,230565.4878610358
437485031.08846265,785.01,613472721.34,59000,31133,92.971839604,18991,13432,5559,4676,11838,272,17295,277432.43341493007,279866.2393261339
260533897.7785978,751.81,567849211.79,42259,24357,73.413009785,13820,10540,3280,2682,9539,278,13540,186321.64197869,160220.56652957384
8269439.391106625,813.55,201391047.8,2449,394,1.2183103,442,186,256,253,183,121,295,1361.12627303,8803.509448322868
198049501.9816863,877.88,644055276.33,24545,14827,47.66445148,9533,7696,1837,1439,7032,267,7017,127327.14512838,98272.59741238446
316758933.2216997,850.75,591300800.92,44692,31262,105.30588243000001,20629,17757,2872,2346,16455,264,13263,205418.71169822998,166910.3311718255
365985086.0968432,811.24,696080673.98,60654,23234,77.411997230075,15190,12802,2388,2005,11790,271,10202,144027.40924752,307115.3920157846
223883037.23177382,865.27,731750508.9099998,41876,21501,65.94730052999999,12419,9764,2655,2202,9187,268,11468,135516.27120089,123227.28541354688
264133408.2811017,840.98,265802691.0,32558,19730,59.04575445,10684,8488,2196,1855,7772,255,10889,164220.88610160002,149857.2231056364
254022446.5709763,920.11,295217995.69,33793,19667,58.221763450000005,10700,8206,2494,1938,7353,213,10986,135616.19773728002,140462.14786376368
224796767.5171998,927.95,266904666.62,33652,19530,58.02410563000001,10748,8248,2500,1989,7577,203,10906,122246.47243228999,120004.47591320254
199036174.34434187,938.02,738298567.99,27942,17577,54.259425560000004,10255,8009,2246,1753,7357,206,9308,113942.15461212999,98245.4046556275
212161616.66644052,974.77,779875517.9,29209,18954,57.7501212008,10919,8476,2443,1781,7808,204,10042,117769.27791204999,99883.72399244082
155940667.0178739,913.9,675702410.37,26163,18407,54.270825589000005,9863,7661,2202,1810,6957,206,10380,100177.34503763,70454.74492612306
193724580.1308811,939.79,211525982.33,25204,17825,52.88371791,9291,7360,1931,1599,6807,204,10169,118042.39186642002,88093.63866261425
241607305.5864392,885.52,157001860.32,27848,20737,62.03047460999999,10671,8736,1935,1609,7761,220,11710,160279.56421595998,112562.72685193145
162639023.71312052,840.1,143595739.99,28072,18281,52.96427531,11711,7286,4425,4105,6700,266,10842,99956.9846647,93637.85370349487
166153603.32684484,804.63,524781260.73,24138,16936,51.95635622299999,9308,7879,1429,1186,7197,266,8996,120187.28867206,86309.6146584706
203049656.2741021,854.7,123624583.03,26349,16496,49.057210829999995,10799,7176,3623,3046,6654,269,9147,114937.85144058,122630.48396845486
126463666.48163828,833.49,544903876.74,20285,14325,44.13938135,8943,6796,2147,1694,6382,290,7500,78883.76155078,72844.11338669772
162052314.9069064,840.28,105429979.74000001,21306,13816,25.14178183,8730,6441,2289,1779,5939,287,7384,102958.52900935001,89896.60845305111
279919007.0087968,867.62,592161762.4,27745,17683,30.558302701999995,12657,8365,4292,3724,7694,295,9231,140379.94725594,182248.63093358628
218076295.15354192,871.58,137770297.82,28965,19367,32.92915887,11838,8881,2957,2481,8201,293,10376,129706.83366205002,120501.17381120766
209190134.84750417,851.5,114506776.19,29473,20157,32.907539979999996,12129,8356,3773,3289,7501,319,11590,134616.32309251,111056.17819639687
196739991.0669136,869.87,559048633.1600001,27704,18680,31.637667792,11089,8426,2663,2068,7865,325,10066,116570.28839422,109601.42814608327
211739627.87819752,855.6,547420167.6,29616,20696,38.587486250000005,14390,11590,2800,2243,10523,312,8963,125154.29221181,122320.72868369902
146599354.88180515,855.65,530476504.15000004,22867,16003,28.433787702,10131,8156,1975,1652,7393,250,7680,92424.03730775,78906.94484827775
157694321.76857948,864.83,70719007.82,20911,14733,25.925189489999998,9416,7249,2167,1894,6548,239,7369,102653.87478190998,79687.53540110805
186701659.85539043,849.42,490231042.73999995,25840,17629,29.201224489,13877,7260,6617,6207,6453,250,9960,119805.17335245002,99993.81873084261
350706040.35527,815.69,564170793.3499999,52818,17776,29.693618960000002,10956,7775,3181,2685,6639,173,9474,157704.06923525722,272246.0838318026
281731212.5009167,751.13,561680984.23,138111,15319,27.28015164,11068,8050,3018,2477,7093,177,6896,159458.2171383266,215618.28426744434
170202114.2826584,698.83,509951568.57,45345,25482,48.96227966,18333,16005,2328,1781,14269,188,8862,133928.67829749,109624.28062336112
191063659.79968908,726.92,509211574.5500001,32774,19062,35.452737189,13672,11294,2378,1830,10068,285,7475,146010.40774998,116829.60187926274
209946406.93536755,682.3,111423040.6,40938,13665,25.792633849999998,10224,8390,1834,1193,7862,314,5379,117110.90441271999,190593.04829923602
109715823.55342323,720.36,528532372.4,15768,13088,24.020157902,43097,7526,35571,7829,7025,318,5635,96269.51982759999,56037.41497364277
111323376.03736222,697.02,44149314.769999996,16329,16086,27.65319898,24196,7865,16331,651,7321,311,8155,109697.24930216001,50016.067442499
301750632.57062083,689.96,543620311.41,42437,14547,25.913390550000003,21914,7844,14070,12870,7157,377,6684,161707.52475736386,275637.58593111206
230709737.69821846,613.15,508673792.76000005,30084,15831,25.684201704999996,13414,7982,5432,4834,7177,454,7725,167825.9498165813,208443.70312025058
165572150.91677424,610.56,503120578.45,31182,16046,28.642544362,12676,8795,3881,3248,7911,360,7085,137807.04158689998,133373.76114628636
144214088.1314043,600.53,493969441.33000004,22499,13159,23.735750897000003,10811,7295,3516,3156,6791,334,5793,120798.24222197,119346.44352462773
110765504.50817999,549.79,450304044.76,21583,11751,21.438422454000072,8728,6651,2077,1697,6161,310,5094,102475.387658,98993.3631526368
143142591.62698433,537.38,425201662.93,20257,16675,29.23804659,9846,8872,974,802,8002,325,7639,147069.93548112,119301.33182876187
272940507.3715202,555.55,490361823.93,42565,16647,30.41813119614002,17179,9645,7534,7389,8639,345,6766,199930.90253965236,291366.92370734655
110213328.05061167,557.57,459935907.98,17250,15499,27.646993426999998,9128,8454,674,595,7692,397,6976,127703.07072594,69964.17832012
202717253.94213778,559.91,522513064.49000007,44277,17848,33.036764878,22468,10236,12232,11334,9209,336,7484,126852.39661129999,235200.88684878784
177183520.9832071,539.89,506240636.90999997,30450,18235,34.239218643,15305,10408,4897,4092,9314,246,7473,156218.8580877677,171965.62575747317
180708735.0324991,543.83,515288015.21999997,36407,20038,36.805505042,16624,11713,4911,3808,9130,170,7649,156312.70979966002,175976.3052096243
117026161.12890936,520.16,80668237.29,29546,17122,31.29800433,15017,9903,5114,3660,7596,173,6850,112819.53655188001,112161.54836220291
102131026.223291,523.01,81912148.38000001,22316,13765,25.614406000000002,11213,7597,3616,2753,5923,176,5891,96858.28811584,98417.1869674108
142267450.72654366,486.25,79636409.61999999,28053,15696,28.32088597,11111,7733,3378,2604,6156,187,7438,142698.82569421,149882.04983595686
170222386.11583254,448.78,443398896.79,26228,13546,22.75842320464,9099,6232,2867,2113,5344,176,6825,173391.83370171054,205908.46068714932
128086582.26805533,445.93,66860965.050000004,24719,14013,23.33206603,9280,6282,2998,2285,5279,173,7210,148271.74905664,138962.97896806197
122940379.50250405,383.9,61233711.43,30209,16152,27.392245096,12428,7633,4795,4040,5997,203,7850,155324.95179648002,164915.68248980303
128430500.73743379,393.82,64634004.60000001,27332,14762,25.119363399299996,9914,7255,2659,2137,5810,207,6953,166360.57024691996,159754.15408763336
91384762.3639089,394.07,62665889.980000004,22812,12383,21.898822380000002,10125,6447,3678,2725,5099,177,5505,112886.11744828,119013.70330414698
87835461.77548826,378.85,73272704.85,20964,10777,19.02778485,9511,5611,3900,3188,4565,176,4875,109212.74079237,122634.8552891616
92699507.43535092,384.68,392270091.40000004,21139,12712,22.434813632,9288,6471,2817,2092,5614,176,5934,116795.28539317999,124182.94959525435
135912080.39895186,415.93,428733811.71,27374,15148,26.468379976,11557,7498,4059,2916,6367,301,7318,162733.2603044872,164033.45620779096
103770210.87681125,378.65,384611554.67,22333,12344,21.26855865400167,9004,6045,2959,2253,5317,351,6263,144538.07593346003,129515.03611410703
90649570.25405042,381.36,386525625.71999997,28793,18432,35.124144815499996,39543,11518,28025,26332,9775,320,6848,119929.8257637,117770.95631635669
73850157.7572451,370.35,48424504.81999999,20074,11795,20.91650749,9492,6229,3263,2284,5550,319,5601,108448.03067987,90958.36261632305
91848443.08072972,384.98,54647963.29,18251,10223,18.080922030000004,10482,5361,5121,4037,4898,311,4993,113682.45804856998,124897.32033142305
87394795.99688315,400.72,57462113.39999999,21460,12325,23.701386048,11195,7555,3640,2673,7041,339,4921,108314.32671400001,109780.09332214281
103331123.66998261,399.02,53872026.24,22050,13402,24.5726305513,10156,7365,2791,2149,6587,353,6111,134219.08850026003,124743.17822818119
99788830.46034728,415.65,416900469.22999996,21902,12711,22.763966093,9950,6646,3304,2463,5998,360,6143,118669.96613146,121409.01969879931
141951966.11383936,430.42,70554713.84,25385,14723,27.101270271,12529,7967,4562,3120,7183,346,6522,151231.98763378,178566.73480904178
177830138.25957435,493.95,511534737.64,33373,20773,39.2088687941722,17867,12028,5839,3903,10543,359,8176,176789.49254524,183226.9833320236
170281261.25140294,494.96,511892142.74999994,37229,21891,41.417109059884304,18593,12400,6193,4251,10894,340,8973,172690.02806758,171340.3203472474
84248371.15506707,502.79,510018993.44,26402,18663,37.128278243,16206,12264,3942,2601,11040,267,6284,89562.98898913,77998.75876851646
131572281.60629569,534.15,532563969.36,23242,14625,25.659558965,19893,7245,12648,11404,6518,257,7124,131821.10471121,114499.7445002394
122716049.25700842,511.67,66310842.88,23833,15034,25.278803179135995,10515,6634,3881,2986,5883,296,8243,125095.79614347,114738.56830433507
145755986.06835908,503.03,59968699.85,27197,16333,27.622445944299994,11477,7347,4130,3182,6588,341,8600,150055.18260317002,139700.8678676947
175441077.0337531,525.78,507971606.47999996,26689,16611,27.888778473374003,11163,7066,4097,3030,6313,337,8989,176008.28028311,157669.4500104597
231413457.39933756,567.25,555705090.53,34326,20791,38.117128939,18441,10244,8197,6588,8765,333,10151,197197.82639973998,210758.90766696347
228925866.47950718,617.16,69686139.55999999,32998,19461,36.149185710000005,14031,9042,4989,3851,7600,337,10162,186175.13213857,184759.25518320582
191150945.85027653,605.17,587315551.17,26817,17040,32.827478717,15032,8496,6536,5457,7186,332,8442,161764.57245976,154098.6491974215
168462620.94098988,621.33,50452069.38,27366,17815,33.83313214499999,14860,8532,6328,4682,7217,325,9175,147556.89983966,123575.38242739593
230333121.13646227,644.13,51584882.06999999,29266,18589,34.34667039498984,13334,8059,5275,3834,7132,360,10414,179337.04304741998,178250.89903952254
305340530.49822205,703.35,670185740.9100001,41492,26060,50.158091951124995,20199,12894,7305,5501,10961,345,12872,213295.39310572,220827.77530008377
264969389.3341509,617.73,58296714.07999999,36084,22360,42.303981430099995,18324,10728,7596,6219,8801,356,11359,211046.23897097,217894.21937515354
248757466.94737676,661.45,67022372.13999999,33175,22556,45.626993068,32435,12646,19789,17996,10924,345,9737,184539.71870383,191539.30003889694
239694732.26489806,643.33,625696285.41,35688,23909,47.81849748400001,21086,13434,7652,5832,11658,347,10350,183277.21576679,189307.20010826332
235249743.1297694,683.02,74754810.10000001,32937,20982,40.35765990318975,17887,10792,7095,5700,8940,342,10126,171123.31309686997,173302.53553094386
275312698.24356115,689.31,82344178.04,38610,25287,49.517626467,21487,13581,7906,6231,10707,339,11489,194668.73825283,204734.57555889647
308543844.05731755,670.04,80109140.18,40014,26192,49.37827108999999,20766,12666,8100,6109,10363,346,13241,230168.21718705999,230317.49121440496
260635964.00791445,670.81,656317990.84,32011,21082,38.043554287499994,14497,9145,5352,4099,7854,353,11749,197472.47799126,191066.69704774432
293592373.9788396,686.74,65664803.30999999,33978,22455,40.206052143,18975,9325,9650,8191,7945,359,12953,222488.78186154,205027.270762218
409383843.2828174,777.62,763905156.85,42505,28194,48.3232691818,22397,12880,9517,7789,10754,354,14951,252472.77653857,273984.6747651739
458046787.694951,784.21,196024895.57999998,306334,24740,41.2631460948,18431,11218,7213,5759,9501,348,13314,225581.27769528,358505.62210828153
405497443.9471623,816.58,932095179.32,83563,19208,32.536668876,14559,8772,5787,4404,7533,327,10272,235163.33716859878,261416.843520571
273185808.0491472,790.39,900423193.78,26201,16341,27.950339937199995,12237,7616,4621,3494,6612,326,8593,173927.30655694,171706.88422121666
270648834.2853852,752.4,93952479.3,21290,18346,30.54495549212,9553,8132,1421,1174,6810,353,10099,225033.61599484,134680.41149769747
353795398.551145,747.79,132309057.54,30837,21366,35.321103676,13078,8913,4165,3223,7779,347,12194,210511.47719098,262609.85172642337
332731256.7249606,751.27,833394669.8,36543,22334,36.26737687815,14892,9073,5819,4542,8005,341,12858,217219.51287458,225672.19945914904
301295744.0007892,723.61,807980087.0899999,41262,27843,49.571388198399994,20957,14702,6255,4880,12940,343,12868,204521.25737125002,211857.37752985588
260213436.7131744,677.8,119408314.1,38573,20833,36.331740210556255,17341,10747,6594,5011,8844,344,9918,200169.25952594,183739.61730081483
243215920.8802325,683.64,113370421.7,28994,15707,27.707439660000002,13316,8163,5153,3255,6981,336,7471,183035.17975567,172730.89724426056
168312413.15748656,729.34,781968476.47,25757,15597,26.198519905300003,11998,7158,4840,3216,6440,339,8400,124193.23380108,106580.36034909214
278652815.6602464,727.41,114620008.82,31240,19031,31.030701080000004,12710,8105,4605,3592,7060,339,10741,186832.97739813998,196242.3386687912
199801531.18767527,705.64,102389706.96,30626,19527,32.485632796,14578,8865,5713,4558,7571,340,10544,147796.34449306,135353.0393112528
219439688.5978782,706.72,97260649.91000001,28788,17282,29.60146818560625,28400,8558,19842,18714,7398,342,8704,159534.1383018,150970.28862524068
208776347.517913,668.38,84205450.29999998,27021,16705,27.4710212301,15418,7174,8244,7474,6173,340,9471,161986.24676398,150375.50481134094
183650430.9108329,693.57,720877462.61,25030,14271,24.0239150023,10050,6606,3444,2876,5921,346,7717,137114.27000923,127675.77412594436
179052426.37043822,696.05,74598939.16,20447,12297,20.3781726096,9208,5481,3727,2957,4870,319,6908,132724.25245857,124516.50089311197
205661431.7947043,715.15,74762970.57000001,21941,13609,22.713291079999998,10238,6192,4046,3123,5449,326,7443,145094.17146786,142483.86362226697
204456172.6653048,696.73,74434810.84,25430,16176,26.200522719999995,11844,6789,5055,4230,6055,349,9358,145568.46897482997,147882.61346069715
212196313.50874677,640.84,77737901.15,25918,16068,26.6132913011,11354,6872,4482,3819,5960,352,9125,158311.89326548,172810.2487805015
287073822.8539731,577.01,611669278.55,32634,18072,30.317388691799998,13537,8469,5068,3875,7211,359,9406,241346.58780594,256173.07884450472
220294576.70136267,602.59,88016567.41,29271,16314,27.866381168,12176,7960,4216,3335,7099,337,8209,177795.16814816,187784.37466098496
159515650.51421753,584.77,80359038.12,23964,13988,23.354440752414963,10953,6420,4533,3658,5913,322,7610,140702.04220637,132081.53170169218
129916421.79387513,585.76,76406935.82,20366,12555,20.68019858,9300,5521,3779,3133,5056,334,7059,114372.42948872999,107418.78499139009
174705847.85803816,569.64,72880728.85000001,20972,12966,21.13358813,8855,5505,3350,2928,4972,321,7425,154586.50414950002,152108.68554581306
209294991.1725826,512.03,76802984.75999999,29961,18896,32.3956900382,14272,8639,5633,4788,7384,336,10070,193333.81291244001,215421.5162139444
193572517.56519502,566.59,615751853.5300001,29122,16737,29.920238165,15985,8698,7287,6063,7776,350,8069,164963.80269813,176680.9802404941
187412114.5293777,557.12,594773690.52,28949,19051,34.82298794690012,16040,10256,5784,4819,9121,355,8760,177213.58666841002,159180.9325184397
210653874.81833506,577.23,607589415.3699999,30709,20510,36.190169776205494,40092,10092,30000,29156,9045,338,10270,189944.73596276,174994.49938248377
176606533.06052184,579.01,79260273.88000001,26239,16904,29.1458585568,13554,8104,5450,4355,6954,352,8787,148363.30554217,156651.3454319442
173681183.5256209,590.53,633260536.17,22903,14092,23.5098111656,10985,6209,4776,3766,5543,345,7987,141290.71998225,152819.96622441337
126041223.36468826,619.04,90057610.14999999,19174,11415,17.57020902,6804,3834,2970,2330,3472,324,7633,103252.77885609999,100354.78021066186
171663677.8732967,591.31,98767830.77000001,25866,16667,27.455610985,13774,6647,7127,6084,5959,332,9932,134365.28793178,155945.5099124924
210086954.84336886,608.23,666078409.46,23326,14148,22.244907712000003,11010,5094,5916,5056,4545,338,9085,170636.12428837002,174770.9665216342
143487114.87809342,606.3,665470016.0699999,22501,14876,21.6692477797475,8527,4163,4364,3635,3704,349,10740,117080.46511056,119579.79363608923
140781871.85517976,604.44,101570215.53,20450,12568,19.425673760000002,7592,4412,3180,2615,3871,337,8179,119237.90194367999,113674.99570568098
158433708.59478262,599.55,97936807.65,18790,11422,17.873757210999997,7191,4191,3000,2619,3528,349,7338,135020.16089752002,129234.21087261198
117826401.96145053,593.38,645059887.11,15301,8960,14.125344186,5677,3368,2309,1984,2963,351,5747,98830.5084123,99737.69739418243
126002188.6887464,524.74,84022634.42999999,22567,11855,20.023849325000004,8925,5608,3317,2510,4535,350,6243,121555.03858718,118568.04844400953
157625221.19143945,531.15,83808971.73,24321,12145,20.146288726,8598,5394,3204,2511,4567,353,6777,149538.32990667998,147223.82991905563
123068261.56083189,494.53,530898082.12,24091,12574,21.583431139999995,9122,5898,3224,2671,4982,375,6659,128526.9839356,120332.05709493789
170191798.82537508,476.3,80639749.19,25166,12274,19.689634538,8840,5152,3688,3111,4219,378,7075,168786.2067335,188534.38706321444
